sentence_id,sentence,paragraph,document
0,"The story of the world is adorned with the names of illustrious ones of       our own sex—some of them sons of St. Andrew, too—Scott,       Bruce, Burns, the warrior Wallace, Ben Nevis—the gifted Ben Lomond,       and the great new Scotchman, Ben Disraeli.—[Mr. Benjamin Disraeli,       at that time Prime Minister of England, had just been elected Lord Rector       of Glasgow University, and had made a speech which gave rise to a world of       discussion]—Out of the great plains of history tower whole mountain       ranges of sublime women: the Queen of Sheba, Josephine, Semiramis, Sairey       Gamp; the list is endless—but I will not call the mighty roll, the       names rise up in your own memories at the mere suggestion, luminous with       the glory of deeds that cannot die, hallowed by the loving worship of the       good and the true of all epochs and all climes.",True,data/books/speeches-mark-twain.html
1,Suffice it for our pride       and our honor that we in our day have added to it such names as those of       Grace Darling and Florence Nightingale.,False,data/books/speeches-mark-twain.html
2,"Woman is all that she should       be—gentle, patient, longsuffering, trustful, unselfish, full of generous       impulses.",False,data/books/speeches-mark-twain.html
3,"It is her blessed mission to comfort the sorrowing, plead for       the erring, encourage the faint of purpose, succor the distressed, uplift       the fallen, befriend the friendless—in a word, afford the healing of       her sympathies and a home in her heart for all the bruised and persecuted       children that knock at its hospitable door.",False,data/books/speeches-mark-twain.html
4,"And when I say, God bless her,       there is none among us who has known the ennobling affection of a wife, or       the steadfast devotion of a mother but in his heart will say, Amen!",False,data/books/speeches-mark-twain.html
0,If I were asked an opinion I would call this an ungrammatical nation.,True,data/books/speeches-mark-twain.html
1,"There is no such thing as perfect grammar, and I don’t always speak good       grammar myself.",False,data/books/speeches-mark-twain.html
2,"But I have been foregathering for the past few days with       professors of American universities, and I’ve heard them all say things       like this: “He don’t like to do it.” [There was a stir.]",False,data/books/speeches-mark-twain.html
3,"Oh, you’ll hear       that to-night if you listen, or, “He would have liked to have done it.”        You’ll catch some educated Americans saying that.",False,data/books/speeches-mark-twain.html
4,When these men take pen       in hand they write with as good grammar as any.,False,data/books/speeches-mark-twain.html
5,But the moment they throw       the pen aside they throw grammatical morals aside with it.,False,data/books/speeches-mark-twain.html
0,"To illustrate the desirability and possibility of concentration, I must       tell you a story of my little six-year-old daughter.",True,data/books/speeches-mark-twain.html
1,"The governess had       been teaching her about the reindeer, and, as the custom was, she related       it to the family.",False,data/books/speeches-mark-twain.html
2,She reduced the history of that reindeer to two or three       sentences when the governess could not have put it into a page.,False,data/books/speeches-mark-twain.html
3,She said:       “The reindeer is a very swift animal.,False,data/books/speeches-mark-twain.html
4,A reindeer once drew a sled four       hundred miles in two hours.” She appended the comment: “This was regarded       as extraordinary.” And concluded: “When that reindeer was done drawing       that sled four hundred miles in two hours it died.”,False,data/books/speeches-mark-twain.html
0,"As a final instance of the force of limitations in the development of       concentration, I must mention that beautiful creature, Helen Keller, whom       I have known for these many years.",True,data/books/speeches-mark-twain.html
1,"I am filled with the wonder of her       knowledge, acquired because shut out from all distraction.",False,data/books/speeches-mark-twain.html
2,"If I could have       been deaf, dumb, and blind I also might have arrived at something.",False,data/books/speeches-mark-twain.html
0,"LADIES AND GENTLEMEN,—It is a small help that I can afford, but it       is just such help that one can give as coming from the heart through the       mouth.",True,data/books/speeches-mark-twain.html
1,"The report of Mr. Meyer was admirable, and I was as interested in       it as you have been.",False,data/books/speeches-mark-twain.html
2,"Why, I’m twice as old as he, and I’ve had so much       experience that I would say to him, when he makes his appeal for help:       “Don’t make it for to-day or to-morrow, but collect the money on the       spot.”",False,data/books/speeches-mark-twain.html
0,We are all creatures of sudden impulse.,True,data/books/speeches-mark-twain.html
1,"We must be worked up by steam, as       it were.",False,data/books/speeches-mark-twain.html
2,"Get them to write their wills now, or it may be too late       by-and-by.",False,data/books/speeches-mark-twain.html
3,Fifteen or twenty years ago I had an experience I shall never       forget.,False,data/books/speeches-mark-twain.html
4,I got into a church which was crowded by a sweltering and panting       multitude.,False,data/books/speeches-mark-twain.html
5,The city missionary of our town—Hartford—made a       telling appeal for help.,False,data/books/speeches-mark-twain.html
6,He told of personal experiences among the poor in       cellars and top lofts requiring instances of devotion and help.,False,data/books/speeches-mark-twain.html
7,The poor       are always good to the poor.,False,data/books/speeches-mark-twain.html
8,"When a person with his millions gives a       hundred thousand dollars it makes a great noise in the world, but he does       not miss it; it’s the widow’s mite that makes no noise but does the best       work.",False,data/books/speeches-mark-twain.html
0,I remember on that occasion in the Hartford church the collection was       being taken up.,True,data/books/speeches-mark-twain.html
